page number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
2,"Bentonville Schools  High School Student Handbook 2024-2025         3    Student Handbook Purpose:   Annual Consent and Agreement    The Student Handbook answers questions regarding policies, practices, and  procedures of the Bentonville School District. The information contained in the  handbook is a valuable guide to both parents and students. A committee of parents,  teachers, and administrators reviews the handbook each year to be sure appropriate  information is included. Changes in law or board policy may occur during the school  year; the most current school board policies can always be found online at  Bentonville Schools>Leadership>Board of Education>Policies.   We encourage parents to call a school administrator if they have questions.  Bentonville Schools provides a School-Parent Compact for parental involvement  outlining the responsibilities of parents, students, and school staff in raising  academic achievement and in building partnerships enabling students to meet state  academic standards. A copy of this document is available at Parent/Teacher  Conferences, the Back-to-School Event, and on our website.   After reviewing the handbook please complete, sign and submit the  “Annual Consent and Agreement” form in your parent etrieve account.",1272,207,318.0,"[ 3.59965414e-02 -1.11427333e-03  2.81067733e-02 -1.39314681e-02
 -2.08700728e-02  9.66438651e-03  3.82054225e-02 -3.21932063e-02
  5.94238453e-02 -3.01201059e-03  1.01765476e-01 -4.45752777e-03
  3.05908602e-02  2.94054765e-02 -4.12335731e-02 -3.10039818e-02
 -3.09886895e-02  1.81801245e-02 -8.01371560e-02  7.49523705e-03
 -5.41013144e-02  6.71095327e-02 -4.17777803e-03  9.36555560e-04
 -5.16158938e-02 -2.74594296e-02  9.20813717e-03  3.78221832e-02
  1.51836537e-02 -3.95675860e-02  6.74837008e-02  4.31702510e-02
 -2.49726325e-02 -4.34857607e-02  2.63237666e-06 -1.22047886e-02
  5.06868167e-03  1.59113389e-02 -2.47165952e-02  3.68896686e-02
  1.36233793e-04 -3.58211733e-02  1.76605694e-02 -8.94511398e-03
 -3.10698226e-02  2.52517071e-02 -2.16265838e-03 -4.28783940e-03
  1.00233164e-02 -4.35217693e-02 -5.59825217e-03 -4.94866185e-02
 -5.90517893e-02 -3.72432061e-02  9.89698321e-02  8.01723858e-04
 -1.26819154e-02  5.94757907e-02  6.87363520e-02 -2.49747094e-02
 -1.14265140e-02  9.79514048e-03 -2.50790641e-02 -3.56335379e-02
  1.56239513e-02  1.89977828e-02  4.36100028e-02 -3.00866850e-02
  2.82513965e-02  6.04723953e-02  7.80248716e-02  8.99574440e-03
  5.16312905e-02  3.48368473e-02 -4.99797799e-02  1.61169413e-02
 -5.60414381e-02 -4.07824442e-02  3.29175685e-03 -4.05614302e-02
 -1.60188843e-02 -1.19221099e-02 -3.61912586e-02  1.59667879e-02
  4.76055220e-02 -1.47796953e-02  3.43273510e-04  5.17205149e-03
 -1.01081282e-01  6.26394972e-02  1.02198888e-02 -1.98599026e-02
  3.12991962e-02  2.66402122e-03  9.59672127e-03 -4.95742969e-02
 -1.48126017e-02 -2.11264212e-02  5.14215305e-02  4.62666750e-02
  3.84736769e-02  5.93788810e-02  3.86710986e-02  3.08552198e-02
 -8.17903504e-03  8.19858070e-03  1.71688143e-02 -2.97522489e-02
  2.74948422e-02  8.82231072e-02 -3.03750187e-02  4.47029062e-02
  6.60483353e-03  2.18789149e-02  2.90584993e-02  3.78627293e-02
  1.88509412e-02  1.86523870e-02 -1.62558500e-02  2.86962017e-02
  8.07397254e-03  1.29654305e-02 -1.39720012e-02 -2.39701830e-02
 -1.99162122e-03  1.35424398e-02 -2.14105379e-02 -1.19035058e-02
  1.48843667e-02  2.04670411e-02 -1.34133939e-02 -1.28488829e-02
  9.80870798e-03  6.13829447e-03  5.43814292e-03 -2.97692046e-02
  7.96348508e-03  1.78492293e-02  1.78366583e-02 -2.86278203e-02
  8.33446858e-04 -1.61688644e-02  5.88881969e-03  1.22989481e-02
  5.20080328e-03 -2.85399910e-02  1.36157852e-02  1.47267310e-02
  2.28347555e-02 -2.77114660e-02  5.03297113e-02 -3.00113158e-03
  5.49102798e-02 -2.66489219e-02  7.88899660e-02  2.87981052e-02
  2.67246906e-02 -1.49146188e-02  7.36613572e-03  2.03032847e-02
 -1.29237026e-02  7.97848031e-03 -7.20124766e-02 -5.63874841e-02
  7.04739010e-03  2.39564944e-02  6.03372697e-03 -2.13332530e-02
 -3.22325006e-02  4.93963771e-02 -6.84995949e-02  2.88166292e-02
 -2.72671096e-02  2.58674398e-02 -1.06753944e-03  5.52837886e-02
 -5.57763875e-02 -5.01919650e-02 -4.03962098e-02  4.66203392e-02
  1.69715080e-02 -1.07435308e-01 -2.94550434e-02 -3.84877203e-03
 -2.42835749e-02  1.29602605e-03 -2.72925179e-02  5.16006537e-02
 -3.13156703e-03 -8.88756011e-03 -2.47281715e-02 -8.29471182e-03
  2.31140424e-02  1.45332394e-02  4.88439808e-03 -3.39026824e-02
 -9.35430638e-03 -1.26709724e-02 -4.21032906e-02 -1.54593317e-02
  3.82884741e-02 -2.84483787e-02  9.47521701e-02  7.84416422e-02
 -1.36087202e-02 -1.41155282e-02  1.30134793e-02 -1.01054320e-02
 -6.94585592e-02  3.87495011e-02  1.57745872e-02  2.60187928e-02
  2.35672784e-03 -1.20143441e-03 -2.25638300e-02  2.48903129e-02
  5.75941317e-02 -3.26649249e-02 -3.01225893e-02  4.98642735e-02
 -5.54641383e-03  8.14004838e-02 -9.26808640e-02  2.67025158e-02
 -5.55668958e-02 -2.92307157e-02  1.76052339e-02  2.14239210e-02
 -1.69607084e-02  3.36065888e-03  3.02049741e-02  9.99661721e-03
 -1.40728559e-02  4.52312194e-02  3.37442122e-02 -6.41736016e-02
  8.62393249e-03  1.97268892e-02  4.68477011e-02 -3.66739929e-02
  5.94083313e-03 -2.02085525e-02  2.14761384e-02  1.53381843e-03
  7.79947713e-02  3.06074899e-02  4.75156456e-02  2.59942580e-02
 -4.06274153e-03  8.73656012e-03 -3.26754488e-02 -2.70883879e-03
 -6.64093792e-02  5.81607828e-03 -4.44581993e-02 -1.45180486e-02
 -5.33201285e-02  2.95209954e-03  5.54023720e-02  3.45262769e-03
  9.80582740e-03 -4.70246933e-02  5.85368252e-04 -3.87754403e-02
  2.31976528e-02 -3.42894942e-02 -1.15597937e-02  7.09296614e-02
 -2.67248340e-02 -2.42005289e-02 -8.31520837e-03  5.79256564e-03
 -3.51218581e-02 -1.19636813e-02 -8.36126693e-03  4.61854367e-03
  1.05141930e-03 -9.14573297e-03 -4.99215722e-02  1.19868862e-02
 -1.74853373e-02  5.44765405e-02 -2.13883314e-02 -2.36951858e-02
 -1.50340619e-02  1.25230970e-02  4.98127639e-02 -9.73129347e-02
  6.34893728e-03  1.13854604e-02  1.41617404e-02 -1.50112361e-02
  2.28043329e-02  7.93503691e-03  1.16673959e-02 -2.06575934e-02
  1.27166742e-02  7.93664753e-02 -7.84603972e-03  4.46003415e-02
  1.30036594e-02 -3.09105031e-02  9.70650348e-04 -3.18425260e-02
 -3.57576460e-02  7.64291594e-03 -1.98491421e-02 -2.88506057e-02
 -4.36549932e-02 -1.91567298e-02 -8.73006042e-03 -3.00012641e-02
 -1.13156438e-03 -5.20068631e-02  2.58224793e-02  2.32589152e-02
 -3.00368052e-02 -2.45223530e-02  2.66003162e-02  5.99193312e-02
 -3.27452697e-04  4.95603681e-02 -1.70598109e-03  2.95938663e-02
 -1.85132073e-03 -1.39795560e-02 -3.35804969e-02  1.04404632e-02
  1.33174087e-03 -2.54708454e-02  6.07201923e-03  1.29981423e-02
 -6.71409965e-02 -1.74450717e-04  8.35545640e-03  3.78361680e-02
 -3.27754691e-02  4.42690365e-02 -2.43980400e-02 -1.81821398e-02
  1.90486258e-03 -9.30255163e-04 -5.94420433e-02  5.94776385e-02
  4.17331932e-03 -6.97586872e-03  7.54193310e-03 -6.01021573e-02
 -9.47257429e-02 -5.88259473e-03  1.24729974e-02  3.97513285e-02
 -6.77118152e-02 -3.87530401e-02  8.96231085e-03 -3.31055075e-02
 -6.60486007e-03  8.31191614e-03 -1.64258126e-02 -3.08596659e-02
 -4.97049168e-02  3.63180116e-02  1.47963362e-02  4.39931937e-02
  5.59674762e-02  2.70950217e-02  2.99035609e-02  1.64239332e-02
 -5.44148758e-02  8.36636592e-03 -3.59273553e-02 -2.67457236e-02
 -5.29870484e-03  3.72080161e-04 -2.05195490e-02  2.37965584e-02
  3.96840554e-03 -3.90599458e-03  1.24506671e-02 -4.97867838e-02
 -8.39395565e-04 -6.74769059e-02  6.00343347e-02 -2.78700812e-04
  6.75764382e-02  3.35608535e-02 -6.54183934e-03 -1.20346686e-02
  2.61685047e-02 -2.31590103e-02  3.03196833e-02 -2.29748935e-02
 -7.11240321e-02 -2.68838578e-03 -3.60046588e-02  2.01128481e-04
 -8.48062988e-03 -3.43534052e-02 -1.60690434e-02  2.83672400e-02
  2.85681374e-02  1.10146450e-02 -5.30696996e-02  1.31987398e-02
  3.80111523e-02 -5.85739352e-02  1.18261529e-03 -1.21642584e-02
 -3.68902348e-02  4.55067679e-02 -4.42545563e-02  2.22733747e-02
 -4.69688699e-02 -3.35260690e-03 -3.65293808e-02 -5.07286824e-02
 -3.81106809e-02  2.13634036e-02  2.35277973e-02  5.23264846e-03
 -1.44836623e-02  4.35658954e-02  2.72383690e-02 -9.98923741e-03
  2.28491332e-02 -3.17764431e-02  1.10547341e-01 -1.53831877e-02
 -1.07613122e-02 -2.12780610e-02  3.88032533e-02  6.74336702e-02
 -3.55347134e-02 -1.10630775e-02 -8.93507618e-03 -2.75023398e-03
 -1.77105181e-02 -1.42059401e-02  3.81269306e-02  5.02601005e-02
  1.69972740e-02  7.72052407e-02  5.47958389e-02  1.25519270e-02
 -2.68336246e-03  9.61988941e-02  5.48289251e-03 -3.81678678e-02
  2.18107589e-02  1.44011769e-02 -2.59960201e-02  7.34769134e-03
 -3.93609256e-02 -1.49676707e-02  1.74364932e-02 -7.14577362e-02
  3.34269032e-02  4.12367173e-02 -3.55965272e-02  6.77775890e-02
 -5.86635247e-03  2.94542853e-02 -6.00085333e-02  3.27901170e-02
  1.22730099e-02 -7.40845874e-03  3.88066806e-02  9.68392715e-02
 -3.61991227e-02 -2.32280586e-02 -2.09799521e-02  3.01669464e-02
 -1.07386559e-02 -9.83213540e-03  3.04388348e-02 -3.03767007e-02
 -3.10401898e-02 -5.76575026e-02 -7.07000196e-02 -4.68643829e-02
  4.22207899e-02 -2.24832110e-02 -5.26225530e-02 -5.01737744e-03
 -1.39904814e-02 -2.09156964e-02 -4.00202954e-03 -5.46076149e-03
  2.08497141e-02  1.78434681e-02  1.20881228e-02 -3.25146243e-02
 -1.99713930e-02 -3.98868844e-02  7.42030377e-03  7.68751130e-02
 -2.50293706e-02  8.39322284e-02 -6.15194999e-02 -2.82891816e-03
  3.70427407e-02 -2.55072745e-03 -3.54389325e-02 -1.29789030e-02
 -1.22950058e-02  5.86336888e-02  1.12584680e-02  2.21633576e-02
  1.40786069e-02  2.60276161e-02 -8.29395652e-03 -2.21208278e-02
  2.36267000e-02  5.30555099e-03 -7.12867677e-02  2.94037573e-02
 -1.26974896e-01  6.34584622e-03  1.74692255e-02 -4.40194011e-02
  6.58488041e-03 -2.92198602e-02  6.43037036e-02 -3.28294970e-02
 -2.34965552e-02  6.49937391e-02 -1.21668382e-02  1.10681215e-02
 -5.09381257e-02 -3.96804027e-02 -9.77994059e-04  9.36634280e-03
 -7.46386033e-03  1.07455567e-01 -4.35106782e-03  8.35234241e-04
  4.61518355e-02  1.14146970e-01  1.29211945e-02  3.69226225e-02
 -3.11164204e-02 -1.62746739e-02  2.21281033e-02  4.08384390e-03
  1.01794675e-02 -8.63928907e-03 -3.51828150e-02 -4.73550707e-02
  5.01615601e-03 -5.58464639e-02  9.02100001e-03  1.89762842e-02
 -3.15278880e-02 -1.77512190e-03 -1.55713931e-02 -7.17138100e-33
 -1.48204844e-02 -2.58521829e-02 -2.41346043e-02 -1.30500994e-04
 -5.31565910e-03 -1.96376462e-02  1.87357198e-02  1.32336039e-02
 -4.76314351e-02  8.27060174e-03  2.28451807e-02 -6.31349103e-04
  1.28325038e-02  5.71242571e-02  5.25261536e-02  2.83190981e-03
 -3.68109345e-02 -7.05029210e-03 -9.87931527e-03  3.97091778e-03
 -2.53527388e-02  1.49991624e-02  9.44809616e-02 -2.81538814e-02
  7.66781718e-03 -1.96751617e-02 -2.92852465e-02 -2.38655470e-02
 -5.04193492e-02  1.48907918e-02 -2.52488046e-03 -3.25134210e-02
 -2.12294539e-03 -4.27775569e-02  9.99089424e-03  4.49880064e-02
 -5.66395707e-02 -1.38795068e-02 -2.61717346e-02 -5.68971932e-02
  6.24682172e-04 -3.36346216e-02 -1.68363657e-02  1.52473655e-02
 -3.68609140e-03 -9.71598327e-02 -1.56120528e-02  2.34325905e-03
  5.81123680e-03  3.97907831e-02 -8.15521106e-02 -8.70933570e-03
 -4.90341038e-02  3.57689410e-02  2.98529230e-02  1.80944614e-02
  1.14202518e-02  2.21992731e-02 -9.44782421e-03  5.77055290e-02
 -4.44764309e-02  2.56795064e-02  2.52377857e-02 -1.99624263e-02
 -1.18643297e-02  2.19049696e-02 -2.07786784e-02  6.00816682e-02
 -4.16118428e-02 -2.57921387e-02  3.67806554e-02  3.50372270e-02
 -1.44378850e-02  1.93472151e-02  1.89021640e-02 -4.39490713e-02
 -9.83636174e-03  3.76595790e-03  1.37542531e-01 -3.64864096e-02
 -7.08218813e-02 -3.11418958e-02 -4.64135297e-02 -1.07477801e-02
 -6.51313597e-03 -6.64099306e-02  1.87854003e-02  3.66169736e-02
 -2.87850294e-03 -2.15223990e-02 -4.93938029e-02  5.59130944e-02
 -3.47148515e-02  4.33211476e-02 -6.58849627e-02  4.47982103e-02
  3.98033708e-02 -1.10487416e-02 -5.68077527e-03  3.90494824e-03
 -6.09720238e-02 -7.87618291e-03 -1.27415806e-02  9.43967048e-03
  2.47023404e-02 -2.79890932e-03 -7.39776045e-02 -6.13260781e-03
 -3.20556127e-02 -1.32416114e-02  3.70251574e-03  8.60646775e-04
  5.27367927e-02 -2.71012131e-02  2.45058667e-02 -5.82225509e-02
  3.24341767e-02 -1.10019930e-02  1.90132335e-02 -5.15849069e-02
  4.65538539e-02  3.89909446e-02  3.08471965e-04 -4.74179443e-03
  9.49623622e-03 -3.15077696e-03 -5.83263289e-04 -3.69442478e-02
  4.90563288e-02  2.29782239e-02  4.51348387e-02 -3.10677234e-02
  3.18600456e-07 -5.64629352e-03  4.25047874e-02  1.17872143e-02
 -1.84070189e-02  1.72590073e-02 -1.02833286e-02 -9.61664878e-03
  5.57770813e-03  4.87885475e-02  4.88331094e-02  7.33653679e-02
 -3.71997468e-02  6.78745359e-02 -2.42160843e-03  1.68353152e-02
 -5.54733388e-02  2.26255599e-02 -7.10996836e-02 -3.11272349e-02
 -2.08395836e-03  6.62411153e-02 -7.82475399e-05  6.87074363e-02
 -1.40308589e-02 -1.35718798e-02  9.80030093e-03 -4.20522057e-02
 -1.05866706e-02 -1.07661150e-02 -2.87958328e-03  3.82713042e-02
 -2.89726388e-02  1.25259412e-02 -1.42758805e-02 -2.87834872e-02
 -3.55653018e-02  1.91609692e-02  5.18815517e-02  2.80727372e-02
  3.85624021e-02 -1.47592518e-02 -3.63316387e-02 -4.07413952e-02
 -3.14680710e-02  6.55059665e-02  1.92900584e-03  4.63536195e-02
 -4.93620560e-02 -4.67294715e-02 -2.41506156e-02  6.34180289e-03
  9.44366027e-03  1.35970721e-02  1.75277051e-02  2.70546880e-02
 -9.39563196e-03  8.24456941e-03  1.62656195e-02  7.23365024e-02
 -1.32813100e-02  2.60465196e-03 -6.53197393e-02  3.30265947e-02
  3.61491367e-02  2.50549167e-02  6.25082552e-02 -6.64092181e-03
  2.97382829e-34 -1.66719928e-02 -6.33963943e-02  4.30729724e-02
 -7.11108297e-02 -2.14830972e-03  8.21068417e-03 -1.46567049e-02
 -2.45219022e-02 -2.22513136e-02 -1.13372952e-02 -2.59865280e-02]"
